,solar_result,3시간기온,강수형태,강수확률,습도,풍속,풍향,하늘상태,altitude,azimuth
2017100820,0.0,21.333333333333332,0.0,10.0,78.33333333333333,2.2666666666666666,88.33333333333333,2.0,,
2017100821,0.0,21.0,0.0,10.0,80.0,1.9,73.0,2.0,,
2017100822,0.0,21.0,0.0,10.0,80.0,1.7,68.66666666666667,2.0,,
2017100823,0.0,21.0,0.0,10.0,80.0,1.5,64.33333333333333,2.0,,
2017100900,0.0,21.0,0.0,10.0,80.0,1.3,60.0,2.0,,
2017100901,0.0,21.0,0.0,10.0,80.0,1.4500000000000002,95.0,2.0,,
2017100902,0.0,21.0,0.0,10.0,80.0,1.6,130.0,2.0,,
2017100903,0.0,21.0,0.0,10.0,80.0,1.75,165.0,2.0,,
2017100904,0.0,21.0,0.0,10.0,80.0,1.9000000000000001,200.0,2.0,,
2017100905,0.0,21.0,0.0,10.0,80.0,2.0500000000000003,235.0,2.0,,
2017100906,0.0,21.0,0.0,10.0,80.0,2.2,270.0,2.0,,
2017100907,6.24,22.0,0.0,10.0,76.66666666666667,2.2666666666666666,270.0,2.0,,
2017100908,46.8,23.0,0.0,10.0,73.33333333333333,2.3333333333333335,270.0,2.0,,
2017100909,87.12,24.0,0.0,10.0,70.0,2.4,270.0,2.0,28.54,122.47
2017100910,115.92,24.666666666666668,0.0,10.0,66.66666666666667,2.7333333333333334,269.3333333333333,2.0,,
2017100911,127.68,25.333333333333332,0.0,10.0,63.333333333333336,3.0666666666666664,268.6666666666667,2.0,,
2017100912,131.52,26.0,0.0,10.0,60.0,3.4,268.0,2.0,48.26,175.52
2017100913,128.16,26.0,0.0,10.0,63.333333333333336,3.0666666666666664,268.0,2.0,,
2017100914,111.6,26.0,0.0,10.0,66.66666666666667,2.7333333333333334,268.0,2.0,,
2017100915,83.28,26.0,0.0,10.0,70.0,2.4,268.0,2.0,32.31,232.25
2017100916,47.52,25.0,0.0,10.0,73.33333333333333,3.1333333333333333,254.33333333333334,2.0,,
2017100917,9.6,24.0,0.0,10.0,76.66666666666667,3.8666666666666663,240.66666666666666,2.0,,
2017100918,0.0,23.0,0.0,10.0,80.0,4.6,227.0,2.0,-0.73,263.12
2017100919,0.0,22.333333333333332,0.0,13.333333333333334,81.66666666666667,3.6999999999999997,236.33333333333334,2.3333333333333335,,
2017100920,0.0,21.666666666666668,0.0,16.666666666666668,83.33333333333333,2.8,245.66666666666666,2.6666666666666665,,
2017100921,0.0,21.0,0.0,20.0,85.0,1.9,255.0,3.0,,
2017100922,0.0,21.0,0.0,20.0,85.0,1.7666666666666666,221.0,3.0,,
2017100923,0.0,21.0,0.0,20.0,85.0,1.6333333333333333,187.0,3.0,,
2017101000,0.0,21.0,0.0,20.0,85.0,1.5,153.0,3.0,,
2017101001,0.0,21.0,0.0,20.0,84.16666666666667,1.5333333333333332,172.5,3.0,,
2017101002,0.0,21.0,0.0,20.0,83.33333333333333,1.5666666666666667,192.0,3.0,,
2017101003,0.0,21.0,0.0,20.0,82.5,1.6,211.5,3.0,,
2017101004,0.0,21.0,0.0,20.0,81.66666666666667,1.6333333333333333,231.0,3.0,,
2017101005,0.0,21.0,0.0,20.0,80.83333333333333,1.6666666666666665,250.5,3.0,,
2017101006,0.0,21.0,0.0,20.0,80.0,1.7,270.0,3.0,,
2017101007,5.28,22.0,0.0,20.0,78.33333333333333,2.1,266.0,3.0,,
2017101008,42.48,23.0,0.0,20.0,76.66666666666667,2.5,262.0,3.0,,
2017101009,84.48,24.0,0.0,20.0,75.0,2.9,258.0,3.0,28.4,123.08
2017101010,115.44,24.333333333333332,0.0,20.0,75.0,3.0666666666666664,255.0,3.0,,
2017101011,128.4,24.666666666666668,0.0,20.0,75.0,3.2333333333333334,252.0,3.0,,
2017101012,126.48,25.0,0.0,20.0,75.0,3.4,249.0,3.0,48.04,176.0
2017101013,118.56,24.666666666666668,0.0,23.333333333333332,76.66666666666667,3.5666666666666664,257.3333333333333,3.3333333333333335,,
2017101014,105.12,24.333333333333332,0.0,26.666666666666668,78.33333333333333,3.7333333333333334,265.6666666666667,3.6666666666666665,,
2017101015,77.76,24.0,0.0,30.0,80.0,3.9,274.0,4.0,32.11,232.11
2017101016,43.44,23.333333333333332,0.0,30.0,80.0,3.8666666666666667,285.0,4.0,,
2017101017,8.88,22.666666666666668,0.0,30.0,80.0,3.833333333333333,296.0,4.0,,
2017101018,0.24,22.0,0.0,30.0,80.0,3.8,307.0,4.0,-0.5700000000000001,262.56
2017101019,0.0,21.333333333333332,0.0,30.0,78.33333333333333,3.3,208.66666666666669,4.0,,
2017101020,0.0,20.666666666666668,0.0,30.0,76.66666666666667,2.8,110.33333333333334,4.0,,
2017101021,0.0,20.0,0.0,30.0,75.0,2.3,12.0,4.0,,
2017101022,0.0,19.666666666666668,0.0,30.0,73.33333333333333,2.2666666666666666,32.0,4.0,,
2017101023,0.0,19.333333333333332,0.0,30.0,71.66666666666667,2.2333333333333334,52.0,4.0,,
2017101100,0.0,19.0,0.0,30.0,70.0,2.2,72.0,4.0,,
2017101101,0.0,18.833333333333332,0.0,30.0,70.83333333333333,2.166666666666667,120.0,4.0,,
2017101102,0.0,18.666666666666668,0.0,30.0,71.66666666666667,2.1333333333333333,168.0,4.0,,
2017101103,0.0,18.5,0.0,30.0,72.5,2.1,216.0,4.0,,
2017101104,0.0,18.333333333333332,0.0,30.0,73.33333333333333,2.066666666666667,264.0,4.0,,
2017101105,0.0,18.166666666666668,0.0,30.0,74.16666666666667,2.033333333333333,312.0,4.0,,
2017101106,0.0,18.0,0.0,30.0,75.0,2.0,360.0,4.0,,
2017101107,2.64,18.333333333333332,0.0,30.0,75.0,2.5,254.0,4.0,,
2017101108,17.76,18.666666666666668,0.0,30.0,75.0,3.0,148.0,4.0,,
2017101109,39.36,19.0,0.0,30.0,75.0,3.5,42.0,4.0,28.27,123.29
2017101110,82.8,19.666666666666668,0.0,30.0,75.0,3.5,42.333333333333336,4.0,,
2017101111,106.32,20.333333333333332,0.0,30.0,75.0,3.5,42.666666666666664,4.0,,
2017101112,82.56,21.0,0.0,30.0,75.0,3.5,43.0,4.0,47.41,176.08
2017101113,34.08,19.666666666666668,0.0,40.0,76.66666666666667,3.4,47.0,4.0,,
2017101114,27.84,18.333333333333332,0.0,50.0,78.33333333333333,3.3000000000000003,51.0,4.0,,
2017101115,27.12,17.0,0.0,60.0,80.0,3.2,55.0,4.0,31.52,231.57
2017101116,11.52,16.333333333333332,0.0,63.333333333333336,81.66666666666667,3.466666666666667,38.66666666666667,4.0,,
2017101117,0.48,15.666666666666666,0.0,66.66666666666667,83.33333333333333,3.7333333333333334,22.333333333333336,4.0,,
2017101118,0.0,15.0,0.0,70.0,85.0,4.0,6.0,4.0,-2.0,262.39
2017101119,0.0,15.0,0.0,66.66666666666667,83.33333333333333,3.3333333333333335,122.33333333333333,4.0,,
2017101120,0.0,15.0,0.0,63.333333333333336,81.66666666666667,2.666666666666667,238.66666666666666,4.0,,
2017101121,0.0,15.0,0.0,60.0,80.0,2.0,355.0,4.0,,
2017101122,0.0,15.0,0.0,60.0,80.0,1.7666666666666666,352.0,4.0,,
2017101123,0.0,15.0,0.0,60.0,80.0,1.5333333333333334,349.0,4.0,,
2017101200,0.0,15.0,0.0,60.0,80.0,1.3,346.0,4.0,,
2017101201,0.0,15.0,0.0,53.333333333333336,77.5,1.4666666666666668,335.6666666666667,3.8333333333333335,,
2017101202,0.0,15.0,0.0,46.666666666666664,75.0,1.6333333333333333,325.3333333333333,3.6666666666666665,,
2017101203,0.0,15.0,0.0,40.0,72.5,1.7999999999999998,315.0,3.5,,
2017101204,0.0,15.0,0.0,33.33333333333333,70.0,1.9666666666666666,304.6666666666667,3.3333333333333335,,
2017101205,0.0,15.0,0.0,26.666666666666664,67.5,2.1333333333333333,294.3333333333333,3.166666666666667,,
2017101206,0.0,15.0,0.0,20.0,65.0,2.3,284.0,3.0,,
2017101207,0.0,15.666666666666666,0.0,20.0,58.333333333333336,2.433333333333333,283.6666666666667,3.0,,
2017101208,2.64,16.333333333333332,0.0,20.0,51.666666666666664,2.566666666666667,283.3333333333333,3.0,,
2017101209,4.56,17.0,0.0,20.0,45.0,2.7,283.0,3.0,28.13,123.5
2017101210,8.64,18.666666666666668,0.0,16.666666666666668,43.333333333333336,3.0333333333333337,283.6666666666667,2.6666666666666665,,
2017101211,5.28,20.333333333333332,0.0,13.333333333333332,41.666666666666664,3.3666666666666667,284.3333333333333,2.3333333333333335,,
2017101212,14.64,22.0,0.0,10.0,40.0,3.7,285.0,2.0,47.19,176.15
2017101213,17.04,22.0,0.0,10.0,45.0,3.3666666666666667,299.3333333333333,2.0,,
2017101214,13.2,22.0,0.0,10.0,50.0,3.0333333333333337,313.6666666666667,2.0,,
2017101215,3.84,22.0,0.0,10.0,55.0,2.7,328.0,2.0,31.32,231.44
2017101216,1.2,21.0,0.0,13.333333333333334,56.666666666666664,2.9333333333333336,236.0,2.3333333333333335,,
2017101217,0.0,20.0,0.0,16.666666666666668,58.333333333333336,3.1666666666666665,144.0,2.6666666666666665,,
2017101218,0.0,19.0,0.0,20.0,60.0,3.4,52.0,3.0,-1.84,262.23
2017101219,0.0,18.333333333333332,0.0,20.0,61.666666666666664,3.0,48.666666666666664,3.0,,
2017101220,0.0,17.666666666666668,0.0,20.0,63.333333333333336,2.6,45.333333333333336,3.0,,
2017101221,0.0,17.0,0.0,20.0,65.0,2.2,42.0,3.0,,
2017101222,0.0,16.666666666666668,0.0,20.0,65.0,2.4333333333333336,143.66666666666669,3.0,,
2017101223,0.0,16.333333333333332,0.0,20.0,65.0,2.6666666666666665,245.33333333333334,3.0,,
2017101300,0.0,16.0,0.0,20.0,65.0,2.9,347.0,3.0,,
2017101301,0.0,15.833333333333334,0.0,20.0,64.16666666666667,2.716666666666667,339.3333333333333,3.0,,
2017101302,0.0,15.666666666666666,0.0,20.0,63.333333333333336,2.533333333333333,331.6666666666667,3.0,,
2017101303,0.0,15.5,0.0,20.0,62.5,2.35,324.0,3.0,,
2017101304,0.0,15.333333333333334,0.0,20.0,61.666666666666664,2.1666666666666665,316.3333333333333,3.0,,
2017101305,0.0,15.166666666666666,0.0,20.0,60.833333333333336,1.9833333333333334,308.6666666666667,3.0,,
2017101306,0.0,15.0,0.0,20.0,60.0,1.8,301.0,3.0,,
2017101307,3.6,16.0,0.0,20.0,56.666666666666664,1.8333333333333333,313.3333333333333,3.0,,
2017101308,42.72,17.0,0.0,20.0,53.333333333333336,1.8666666666666667,325.6666666666667,3.0,,
2017101309,94.32,18.0,0.0,20.0,50.0,1.9,338.0,3.0,27.59,124.1
2017101310,127.92,19.333333333333332,0.0,20.0,48.333333333333336,2.6,242.66666666666669,3.0,,
2017101311,140.16,20.666666666666668,0.0,20.0,46.666666666666664,3.3,147.33333333333334,3.0,,
2017101312,142.32,22.0,0.0,20.0,45.0,4.0,52.0,3.0,46.57,176.22
2017101313,133.2,21.333333333333332,0.0,16.666666666666668,46.666666666666664,3.8333333333333335,53.666666666666664,2.6666666666666665,,
2017101314,117.6,20.666666666666668,0.0,13.333333333333332,48.333333333333336,3.6666666666666665,55.333333333333336,2.3333333333333335,,
2017101315,90.24,20.0,0.0,10.0,50.0,3.5,57.0,2.0,31.13,231.3
2017101316,49.92,19.0,0.0,10.0,51.666666666666664,3.6666666666666665,50.0,2.0,,
2017101317,11.04,18.0,0.0,10.0,53.333333333333336,3.8333333333333335,43.0,2.0,,
2017101318,0.0,17.0,0.0,10.0,55.0,4.0,36.0,2.0,-1.69,262.07
2017101319,0.0,16.666666666666668,0.0,10.0,55.0,3.6,38.333333333333336,2.0,,
2017101320,0.0,16.333333333333332,0.0,10.0,55.0,3.1999999999999997,40.666666666666664,2.0,,
2017101321,0.0,16.0,0.0,10.0,55.0,2.8,43.0,2.0,,
2017101322,0.0,16.0,0.0,13.333333333333334,56.666666666666664,3.1333333333333333,43.0,2.3333333333333335,,
2017101323,0.0,16.0,0.0,16.666666666666668,58.333333333333336,3.4666666666666663,43.0,2.6666666666666665,,
2017101400,0.0,16.0,0.0,20.0,60.0,3.8,43.0,3.0,,
2017101401,0.0,15.833333333333334,0.0,26.666666666666668,60.0,3.8833333333333333,42.166666666666664,3.1666666666666665,,
2017101402,0.0,15.666666666666666,0.0,33.333333333333336,60.0,3.9666666666666663,41.333333333333336,3.3333333333333335,,
2017101403,0.0,15.5,0.0,40.0,60.0,4.05,40.5,3.5,,
2017101404,0.0,15.333333333333334,0.0,46.66666666666667,60.0,4.133333333333333,39.666666666666664,3.6666666666666665,,
2017101405,0.0,15.166666666666666,0.0,53.333333333333336,60.0,4.216666666666667,38.833333333333336,3.833333333333333,,
2017101406,0.0,15.0,0.0,60.0,60.0,4.3,38.0,4.0,,
2017101407,0.96,15.0,0.0,60.0,63.333333333333336,4.3,39.333333333333336,4.0,,
2017101408,8.16,15.0,0.0,60.0,66.66666666666667,4.3,40.666666666666664,4.0,,
2017101409,27.84,15.0,0.0,60.0,70.0,4.3,42.0,4.0,27.45,124.3
2017101410,38.4,15.666666666666666,0.0,60.0,70.0,4.933333333333334,51.333333333333336,4.0,,
2017101411,115.44,16.333333333333332,0.0,60.0,70.0,5.566666666666666,60.66666666666667,4.0,,
2017101412,125.04,17.0,0.0,60.0,70.0,6.2,70.0,4.0,46.35,176.29
2017101413,88.32,17.333333333333332,0.0,60.0,71.66666666666667,6.2,69.33333333333333,4.0,,
2017101414,105.36,17.666666666666668,0.0,60.0,73.33333333333333,6.2,68.66666666666667,4.0,,
2017101415,70.08,18.0,0.0,60.0,75.0,6.2,68.0,4.0,30.53,231.16
2017101416,51.6,17.666666666666668,0.0,60.0,75.0,6.2,67.0,4.0,,
2017101417,7.92,17.333333333333332,0.0,60.0,75.0,6.2,66.0,4.0,,
2017101418,0.0,17.0,0.0,60.0,75.0,6.2,65.0,4.0,-1.53,261.5
2017101419,0.0,16.666666666666668,0.0,50.0,75.0,6.2,65.66666666666667,4.0,,
2017101420,0.0,16.333333333333332,0.0,40.0,75.0,6.2,66.33333333333333,4.0,,
2017101421,0.0,16.0,0.0,30.0,75.0,6.2,67.0,4.0,,
2017101422,0.0,16.0,0.0,30.0,75.0,6.066666666666666,69.66666666666667,4.0,,
2017101423,0.0,16.0,0.0,30.0,75.0,5.933333333333334,72.33333333333333,4.0,,
2017101500,0.0,16.0,0.0,30.0,75.0,5.8,75.0,4.0,,
2017101501,0.0,16.0,0.0,30.0,74.16666666666667,5.616666666666666,72.66666666666667,4.0,,
2017101502,0.0,16.0,0.0,30.0,73.33333333333333,5.433333333333334,70.33333333333333,4.0,,
2017101503,0.0,16.0,0.0,30.0,72.5,5.25,68.0,4.0,,
2017101504,0.0,16.0,0.0,30.0,71.66666666666667,5.066666666666666,65.66666666666667,4.0,,
2017101505,0.0,16.0,0.0,30.0,70.83333333333333,4.883333333333334,63.33333333333333,4.0,,
2017101506,0.0,16.0,0.0,30.0,70.0,4.7,61.0,4.0,,
2017101507,0.0,16.333333333333332,0.0,30.0,68.33333333333333,4.866666666666667,61.333333333333336,4.0,,
2017101508,3.36,16.666666666666668,0.0,30.0,66.66666666666667,5.033333333333333,61.666666666666664,4.0,,
2017101509,14.16,17.0,0.0,30.0,65.0,5.2,62.0,4.0,27.31,124.5
2017101510,28.08,18.0,0.0,30.0,65.0,5.233333333333333,65.66666666666667,4.0,,
2017101511,35.76,19.0,0.0,30.0,65.0,5.266666666666667,69.33333333333333,4.0,,
2017101512,36.48,20.0,0.0,30.0,65.0,5.3,73.0,4.0,46.13,176.35
2017101513,34.8,19.666666666666668,0.0,30.0,65.0,4.833333333333333,71.33333333333333,4.0,,
2017101514,25.92,19.333333333333332,0.0,30.0,65.0,4.366666666666666,69.66666666666667,4.0,,
2017101515,17.28,19.0,0.0,30.0,65.0,3.9,68.0,4.0,30.34,231.02
2017101516,9.36,18.666666666666668,0.0,30.0,65.0,4.166666666666667,65.66666666666667,4.0,,
2017101517,1.68,18.333333333333332,0.0,30.0,65.0,4.433333333333334,63.333333333333336,4.0,,
2017101518,0.0,18.0,0.0,30.0,65.0,4.7,61.0,4.0,-2.97,261.34
2017101519,0.0,17.666666666666668,0.0,30.0,65.0,5.466666666666667,54.333333333333336,4.0,,
2017101520,0.0,17.333333333333332,0.0,30.0,65.0,6.233333333333333,47.666666666666664,4.0,,
2017101521,0.0,17.0,0.0,30.0,65.0,7.0,41.0,4.0,,
2017101522,0.0,16.666666666666668,0.0,30.0,66.66666666666667,7.0,36.333333333333336,4.0,,
2017101523,0.0,16.333333333333332,0.0,30.0,68.33333333333333,7.0,31.666666666666664,4.0,,
2017101600,0.0,16.0,0.0,30.0,70.0,7.0,27.0,4.0,,
2017101601,0.0,15.833333333333334,0.0,28.333333333333332,69.16666666666667,6.25,28.333333333333332,3.8333333333333335,,
2017101602,0.0,15.666666666666666,0.0,26.666666666666668,68.33333333333333,5.5,29.666666666666668,3.6666666666666665,,
2017101603,0.0,15.5,0.0,25.0,67.5,4.75,31.0,3.5,,
2017101604,0.0,15.333333333333334,0.0,23.333333333333332,66.66666666666667,4.0,32.333333333333336,3.3333333333333335,,
2017101605,0.0,15.166666666666666,0.0,21.666666666666664,65.83333333333333,3.25,33.666666666666664,3.166666666666667,,
2017101606,0.0,15.0,0.0,20.0,65.0,2.5,35.0,3.0,,
2017101607,0.0,16.0,0.0,20.0,65.0,2.7333333333333334,34.666666666666664,3.0,,
2017101608,5.28,17.0,0.0,20.0,65.0,2.966666666666667,34.333333333333336,3.0,,
2017101609,14.4,18.0,0.0,20.0,65.0,3.2,34.0,3.0,27.17,125.1
2017101610,22.8,19.0,0.0,20.0,61.666666666666664,3.566666666666667,44.666666666666664,3.0,,
2017101611,37.92,20.0,0.0,20.0,58.333333333333336,3.933333333333333,55.33333333333333,3.0,,
2017101612,49.68,21.0,0.0,20.0,55.0,4.3,66.0,3.0,45.51,176.41
2017101613,37.2,21.0,0.0,20.0,55.0,4.433333333333334,65.66666666666667,3.0,,
2017101614,35.28,21.0,0.0,20.0,55.0,4.566666666666666,65.33333333333333,3.0,,
2017101615,19.44,21.0,0.0,20.0,55.0,4.7,65.0,3.0,30.15,230.49
2017101616,12.24,20.0,0.0,20.0,58.333333333333336,6.133333333333334,63.333333333333336,3.0,,
2017101617,1.44,19.0,0.0,20.0,61.666666666666664,7.566666666666666,61.666666666666664,3.0,,
2017101618,0.0,18.0,0.0,20.0,65.0,9.0,60.0,3.0,-2.82,261.18
2017101619,0.0,17.666666666666668,0.0,20.0,63.333333333333336,9.0,60.666666666666664,3.0,,
2017101620,0.0,17.333333333333332,0.0,20.0,61.666666666666664,9.0,61.333333333333336,3.0,,
2017101621,0.0,17.0,0.0,20.0,60.0,9.0,62.0,3.0,,
2017101622,0.0,16.666666666666668,0.0,20.0,60.0,9.0,60.0,3.0,,
2017101623,0.0,16.333333333333332,0.0,20.0,60.0,9.0,58.0,3.0,,
2017101700,0.0,16.0,0.0,20.0,60.0,9.0,56.0,3.0,,
2017101701,0.0,16.0,0.0,21.666666666666668,59.166666666666664,8.316666666666666,58.666666666666664,3.1666666666666665,,
2017101702,0.0,16.0,0.0,23.333333333333332,58.333333333333336,7.633333333333334,61.333333333333336,3.3333333333333335,,
2017101703,0.0,16.0,0.0,25.0,57.5,6.95,64.0,3.5,,
2017101704,0.0,16.0,0.0,26.666666666666668,56.666666666666664,6.2666666666666675,66.66666666666667,3.6666666666666665,,
2017101705,0.0,16.0,0.0,28.333333333333336,55.833333333333336,5.583333333333334,69.33333333333333,3.833333333333333,,
2017101706,0.0,16.0,0.0,30.0,55.0,4.9,72.0,4.0,,
2017101707,1.2,16.333333333333332,0.0,30.0,60.0,6.266666666666667,73.0,4.0,,
2017101708,10.8,16.666666666666668,0.0,30.0,65.0,7.633333333333333,74.0,4.0,,
2017101709,14.64,17.0,0.0,30.0,70.0,9.0,75.0,4.0,27.03,125.29
2017101710,26.88,17.666666666666668,0.0,30.0,66.66666666666667,9.0,75.33333333333333,4.0,,
2017101711,40.32,18.333333333333332,0.0,30.0,63.333333333333336,9.0,75.66666666666667,4.0,,
2017101712,44.4,19.0,0.0,30.0,60.0,9.0,76.0,4.0,45.29,176.47
2017101713,63.6,18.666666666666668,0.0,30.0,60.0,9.0,76.33333333333333,4.0,,
2017101714,33.12,18.333333333333332,0.0,30.0,60.0,9.0,76.66666666666667,4.0,,
2017101715,31.68,18.0,0.0,30.0,60.0,9.0,77.0,4.0,29.56,230.35
2017101716,15.84,17.666666666666668,0.0,30.0,61.666666666666664,7.233333333333333,74.0,4.0,,
2017101717,2.88,17.333333333333332,0.0,30.0,63.333333333333336,5.466666666666667,71.0,4.0,,
2017101718,0.0,17.0,0.0,30.0,65.0,3.7,68.0,4.0,-2.67,261.02
2017101719,0.0,16.666666666666668,0.0,30.0,65.0,3.6,66.66666666666667,4.0,,
2017101720,0.0,16.333333333333332,0.0,30.0,65.0,3.5,65.33333333333333,4.0,,
2017101721,0.0,16.0,0.0,30.0,65.0,3.4,64.0,4.0,,
2017101722,0.0,16.0,0.0,30.0,66.66666666666667,3.533333333333333,59.333333333333336,4.0,,
2017101723,0.0,16.0,0.0,30.0,68.33333333333333,3.6666666666666665,54.666666666666664,4.0,,
2017101800,0.0,16.0,0.0,30.0,70.0,3.8,50.0,4.0,,
2017101801,0.0,16.0,0.0,30.0,70.0,3.65,49.666666666666664,4.0,,
2017101802,0.0,16.0,0.0,30.0,70.0,3.5,49.333333333333336,4.0,,
2017101803,0.0,16.0,0.0,30.0,70.0,3.3499999999999996,49.0,4.0,,
2017101804,0.0,16.0,0.0,30.0,70.0,3.1999999999999997,48.666666666666664,4.0,,
2017101805,0.0,16.0,0.0,30.0,70.0,3.05,48.333333333333336,4.0,,
2017101806,0.0,16.0,0.0,30.0,70.0,2.9,48.0,4.0,,
2017101807,0.0,16.666666666666668,0.0,26.666666666666668,68.33333333333333,3.1666666666666665,50.333333333333336,3.6666666666666665,,
2017101808,6.0,17.333333333333332,0.0,23.333333333333332,66.66666666666667,3.4333333333333336,52.666666666666664,3.3333333333333335,,
2017101809,11.52,18.0,0.0,20.0,65.0,3.7,55.0,3.0,26.49,125.48
2017101810,16.8,18.666666666666668,0.0,20.0,61.666666666666664,3.8666666666666667,59.333333333333336,3.0,,
2017101811,20.64,19.333333333333332,0.0,20.0,58.333333333333336,4.033333333333333,63.666666666666664,3.0,,
2017101812,28.32,20.0,0.0,20.0,55.0,4.2,68.0,3.0,45.07,176.53
2017101813,36.0,20.333333333333332,0.0,23.333333333333332,55.0,4.066666666666666,64.33333333333333,3.3333333333333335,,
2017101814,25.2,20.666666666666668,0.0,26.666666666666668,55.0,3.933333333333333,60.666666666666664,3.6666666666666665,,
2017101815,17.28,21.0,0.0,30.0,55.0,3.8,57.0,4.0,29.38,230.22
2017101816,10.8,20.0,0.0,26.666666666666668,58.333333333333336,3.6666666666666665,55.0,3.6666666666666665,,
2017101817,0.72,19.0,0.0,23.333333333333332,61.666666666666664,3.533333333333333,53.0,3.3333333333333335,,
2017101818,0.0,18.0,0.0,20.0,65.0,3.4,51.0,3.0,-2.52,260.45
2017101819,0.0,17.666666666666668,0.0,20.0,65.0,3.2333333333333334,49.333333333333336,3.0,,
2017101820,0.0,17.333333333333332,0.0,20.0,65.0,3.0666666666666664,47.666666666666664,3.0,,
2017101821,0.0,17.0,0.0,20.0,65.0,2.9,46.0,3.0,,
2017101822,0.0,16.666666666666668,0.0,20.0,66.66666666666667,3.1333333333333333,40.0,3.0,,
2017101823,0.0,16.333333333333332,0.0,20.0,68.33333333333333,3.3666666666666667,34.0,3.0,,
2017101900,0.0,16.0,0.0,20.0,70.0,3.6,28.0,3.0,,
2017101901,0.0,16.0,0.0,20.0,70.0,3.316666666666667,83.33333333333334,3.0,,
2017101902,0.0,16.0,0.0,20.0,70.0,3.033333333333333,138.66666666666669,3.0,,
2017101903,0.0,16.0,0.0,20.0,70.0,2.75,194.0,3.0,,
2017101904,0.0,16.0,0.0,20.0,70.0,2.466666666666667,249.33333333333334,3.0,,
2017101905,0.0,16.0,0.0,20.0,70.0,2.183333333333333,304.6666666666667,3.0,,
2017101906,0.0,16.0,0.0,20.0,70.0,1.9,360.0,3.0,,
2017101907,2.16,17.333333333333332,0.0,20.0,66.66666666666667,2.2666666666666666,251.66666666666669,3.0,,
2017101908,20.16,18.666666666666668,0.0,20.0,63.333333333333336,2.6333333333333333,143.33333333333334,3.0,,
2017101909,49.44,20.0,0.0,20.0,60.0,3.0,35.0,3.0,26.34,126.07
2017101910,83.28,20.666666666666668,0.0,20.0,56.666666666666664,3.2,44.0,3.0,,
2017101911,104.64,21.333333333333332,0.0,20.0,53.333333333333336,3.4,53.0,3.0,,
2017101912,99.6,22.0,0.0,20.0,50.0,3.6,62.0,3.0,44.46,176.58
2017101913,95.28,21.666666666666668,0.0,20.0,51.666666666666664,3.466666666666667,61.0,3.0,,
2017101914,64.32,21.333333333333332,0.0,20.0,53.333333333333336,3.3333333333333335,60.0,3.0,,
2017101915,51.6,21.0,0.0,20.0,55.0,3.2,59.0,3.0,29.19,230.08
2017101916,24.72,20.0,0.0,16.666666666666668,58.333333333333336,3.4,58.666666666666664,2.6666666666666665,,
2017101917,5.76,19.0,0.0,13.333333333333332,61.666666666666664,3.6,58.333333333333336,2.3333333333333335,,
2017101918,0.0,18.0,0.0,10.0,65.0,3.8,58.0,2.0,-3.97,260.29
2017101919,0.0,17.666666666666668,0.0,10.0,65.0,3.5,59.666666666666664,2.0,,
2017101920,0.0,17.333333333333332,0.0,10.0,65.0,3.1999999999999997,61.333333333333336,2.0,,
2017101921,0.0,17.0,0.0,10.0,65.0,2.9,63.0,2.0,,
2017101922,0.0,17.0,0.0,10.0,66.66666666666667,3.1,63.333333333333336,2.0,,
2017101923,0.0,17.0,0.0,10.0,68.33333333333333,3.3,63.666666666666664,2.0,,
2017102000,0.0,17.0,0.0,10.0,70.0,3.5,64.0,2.0,,
2017102001,0.0,16.666666666666668,0.0,8.333333333333334,70.0,3.35,58.0,1.8333333333333333,,
2017102002,0.0,16.333333333333332,0.0,6.666666666666666,70.0,3.2,52.0,1.6666666666666667,,
2017102003,0.0,16.0,0.0,5.0,70.0,3.05,46.0,1.5,,
2017102004,0.0,15.666666666666666,0.0,3.333333333333333,70.0,2.9,40.0,1.3333333333333335,,
2017102005,0.0,15.333333333333334,0.0,1.666666666666666,70.0,2.75,34.0,1.1666666666666667,,
2017102006,0.0,15.0,0.0,0.0,70.0,2.6,28.0,1.0,,
2017102007,3.84,16.333333333333332,0.0,0.0,66.66666666666667,3.066666666666667,34.0,1.0,,
2017102008,47.52,17.666666666666668,0.0,0.0,63.333333333333336,3.533333333333333,40.0,1.0,,
2017102009,82.08,19.0,0.0,0.0,60.0,4.0,46.0,1.0,26.2,126.25
2017102010,106.56,20.0,0.0,0.0,55.0,4.166666666666667,50.333333333333336,1.0,,
2017102011,114.0,21.0,0.0,0.0,50.0,4.333333333333333,54.666666666666664,1.0,,
2017102012,88.56,22.0,0.0,0.0,45.0,4.5,59.0,1.0,44.24,177.03
2017102013,38.88,21.666666666666668,0.0,0.0,46.666666666666664,6.0,58.0,1.0,,
2017102014,115.68,21.333333333333332,0.0,0.0,48.333333333333336,7.5,57.0,1.0,,
2017102015,86.16,21.0,0.0,0.0,50.0,9.0,56.0,1.0,29.01,229.55
2017102016,37.68,20.0,0.0,0.0,53.333333333333336,9.0,53.666666666666664,1.0,,
2017102017,7.2,19.0,0.0,0.0,56.666666666666664,9.0,51.333333333333336,1.0,,
2017102018,0.0,18.0,0.0,0.0,60.0,9.0,49.0,1.0,-3.83,260.13
2017102019,0.0,18.0,0.0,0.0,60.0,9.0,50.0,1.0,,
